,Start_T,End_T,Start_St_ID,End_St_ID,Dist,Car_ID,Cust_ID
770,19/05/2023 13:49:40,19/05/2023 14:13:09,BSG_96,BSG_97,13757,CAR10,CUST10
771,19/05/2023 13:49:41,19/05/2023 14:05:57,BSG_96,BSG_98,10365,CAR10,CUST10
772,19/05/2023 13:49:42,19/05/2023 14:14:58,BSG_96,BSG_99,13164,CAR10,CUST10
773,19/05/2023 13:49:42,19/05/2023 14:07:01,BSG_96,BSG_100,10591,CAR10,CUST10
774,19/05/2023 13:49:43,19/05/2023 14:22:55,BSG_97,BSG_91,22751,CAR10,CUST10
775,19/05/2023 13:49:45,19/05/2023 14:29:11,BSG_97,BSG_92,27677,CAR10,CUST10
776,19/05/2023 13:49:46,19/05/2023 14:18:27,BSG_97,BSG_93,22265,CAR10,CUST10
777,19/05/2023 13:49:47,19/05/2023 14:14:43,BSG_97,BSG_94,15616,CAR10,CUST10
778,19/05/2023 13:49:48,19/05/2023 14:14:36,BSG_97,BSG_95,14675,CAR10,CUST10
779,19/05/2023 13:49:49,19/05/2023 14:14:37,BSG_97,BSG_96,14675,CAR10,CUST10
780,19/05/2023 13:49:50,19/05/2023 14:19:16,BSG_97,BSG_98,22607,CAR10,CUST10
781,19/05/2023 13:49:51,19/05/2023 13:56:18,BSG_97,BSG_99,2389,CAR10,CUST10
782,19/05/2023 13:49:52,19/05/2023 14:13:28,BSG_97,BSG_100,12831,CAR10,CUST10
783,19/05/2023 13:49:53,19/05/2023 14:04:22,BSG_98,BSG_91,7362,CAR10,CUST10
784,19/05/2023 13:49:54,19/05/2023 14:16:15,BSG_98,BSG_92,16869,CAR10,CUST10
785,19/05/2023 13:49:55,19/05/2023 13:52:00,BSG_98,BSG_93,857,CAR10,CUST10
786,19/05/2023 13:49:55,19/05/2023 14:03:56,BSG_98,BSG_94,7250,CAR10,CUST10
787,19/05/2023 13:49:56,19/05/2023 14:05:17,BSG_98,BSG_95,7773,CAR10,CUST10
788,19/05/2023 13:49:57,19/05/2023 14:05:24,BSG_98,BSG_96,7807,CAR10,CUST10
789,19/05/2023 13:49:58,19/05/2023 14:21:29,BSG_98,BSG_97,21170,CAR10,CUST10
790,19/05/2023 13:49:59,19/05/2023 14:23:40,BSG_98,BSG_99,24125,CAR10,CUST10
791,19/05/2023 13:50:00,19/05/2023 14:13:59,BSG_98,BSG_100,18090,CAR10,CUST10
792,19/05/2023 13:50:01,19/05/2023 14:22:08,BSG_99,BSG_91,24045,CAR10,CUST10
793,19/05/2023 13:50:02,19/05/2023 14:28:20,BSG_99,BSG_92,28049,CAR10,CUST10
794,19/05/2023 13:50:03,19/05/2023 14:19:07,BSG_99,BSG_93,23894,CAR10,CUST10
795,19/05/2023 13:50:04,19/05/2023 14:14:36,BSG_99,BSG_94,18728,CAR10,CUST10
796,19/05/2023 13:50:05,19/05/2023 14:14:00,BSG_99,BSG_95,16647,CAR10,CUST10
797,19/05/2023 13:50:06,19/05/2023 14:14:01,BSG_99,BSG_96,16647,CAR10,CUST10
798,19/05/2023 13:50:07,19/05/2023 13:55:25,BSG_99,BSG_97,2314,CAR10,CUST10
799,19/05/2023 13:50:08,19/05/2023 14:19:58,BSG_99,BSG_98,24236,CAR10,CUST10
800,19/05/2023 13:50:09,19/05/2023 14:11:43,BSG_99,BSG_100,15708,CAR10,CUST10
801,19/05/2023 13:50:10,19/05/2023 14:17:19,BSG_100,BSG_91,18368,CAR10,CUST10
802,19/05/2023 13:50:11,19/05/2023 14:25:37,BSG_100,BSG_92,24448,CAR10,CUST10
803,19/05/2023 13:50:12,19/05/2023 14:16:09,BSG_100,BSG_93,18197,CAR10,CUST10
804,19/05/2023 13:50:13,19/05/2023 14:09:47,BSG_100,BSG_94,13051,CAR10,CUST10
805,19/05/2023 13:50:14,19/05/2023 14:08:26,BSG_100,BSG_95,10486,CAR10,CUST10
806,19/05/2023 13:50:14,19/05/2023 14:08:26,BSG_100,BSG_96,10486,CAR10,CUST10
807,19/05/2023 13:50:15,19/05/2023 14:15:49,BSG_100,BSG_97,13277,CAR10,CUST10
808,19/05/2023 13:50:16,19/05/2023 14:16:59,BSG_100,BSG_98,18539,CAR10,CUST10
809,19/05/2023 13:50:17,19/05/2023 14:14:29,BSG_100,BSG_99,12682,CAR10,CUST10
810,19/05/2023 13:51:04,19/05/2023 14:13:29,BSG_101,BSG_102,14156,CAR11,CUST11
811,19/05/2023 13:51:05,19/05/2023 14:20:32,BSG_101,BSG_103,22445,CAR11,CUST11
812,19/05/2023 13:51:06,19/05/2023 14:09:24,BSG_101,BSG_104,11220,CAR11,CUST11
813,19/05/2023 13:51:07,19/05/2023 14:15:38,BSG_101,BSG_105,16768,CAR11,CUST11
814,19/05/2023 13:51:08,19/05/2023 14:20:36,BSG_101,BSG_106,22451,CAR11,CUST11
815,19/05/2023 13:51:09,19/05/2023 14:31:10,BSG_101,BSG_107,29567,CAR11,CUST11
816,19/05/2023 13:51:10,19/05/2023 14:20:34,BSG_101,BSG_108,22424,CAR11,CUST11
817,19/05/2023 13:51:11,19/05/2023 14:32:41,BSG_101,BSG_109,32295,CAR11,CUST11
818,19/05/2023 13:51:12,19/05/2023 14:09:08,BSG_101,BSG_110,11103,CAR11,CUST11
819,19/05/2023 13:51:13,19/05/2023 14:11:31,BSG_102,BSG_101,13855,CAR11,CUST11
820,19/05/2023 13:51:14,19/05/2023 14:04:20,BSG_102,BSG_103,9393,CAR11,CUST11
821,19/05/2023 13:51:15,19/05/2023 14:02:20,BSG_102,BSG_104,6560,CAR11,CUST11
822,19/05/2023 13:51:16,19/05/2023 13:54:12,BSG_102,BSG_105,1421,CAR11,CUST11
823,19/05/2023 13:51:17,19/05/2023 14:04:24,BSG_102,BSG_106,9399,CAR11,CUST11
824,19/05/2023 13:51:17,19/05/2023 14:14:57,BSG_102,BSG_107,16515,CAR11,CUST11
825,19/05/2023 13:51:18,19/05/2023 14:04:21,BSG_102,BSG_108,9371,CAR11,CUST11
826,19/05/2023 13:51:19,19/05/2023 14:22:24,BSG_102,BSG_109,22295,CAR11,CUST11
827,19/05/2023 13:51:20,19/05/2023 14:02:10,BSG_102,BSG_110,6504,CAR11,CUST11
828,19/05/2023 13:51:21,19/05/2023 14:21:26,BSG_103,BSG_101,23268,CAR11,CUST11
829,19/05/2023 13:51:22,19/05/2023 14:07:19,BSG_103,BSG_102,10622,CAR11,CUST11
830,19/05/2023 13:51:23,19/05/2023 14:07:29,BSG_103,BSG_104,12623,CAR11,CUST11
831,19/05/2023 13:51:24,19/05/2023 14:04:43,BSG_103,BSG_105,9252,CAR11,CUST11
832,19/05/2023 13:51:25,19/05/2023 13:52:40,BSG_103,BSG_106,368,CAR11,CUST11
833,19/05/2023 13:51:25,19/05/2023 14:06:10,BSG_103,BSG_107,7433,CAR11,CUST11
834,19/05/2023 13:51:26,19/05/2023 13:53:04,BSG_103,BSG_108,832,CAR11,CUST11
835,19/05/2023 13:51:27,19/05/2023 14:18:47,BSG_103,BSG_109,18956,CAR11,CUST11
836,19/05/2023 13:51:28,19/05/2023 14:07:07,BSG_103,BSG_110,12480,CAR11,CUST11
837,19/05/2023 13:51:29,19/05/2023 14:09:44,BSG_104,BSG_101,11644,CAR11,CUST11
838,19/05/2023 13:51:30,19/05/2023 14:00:11,BSG_104,BSG_102,5143,CAR11,CUST11
839,19/05/2023 13:51:31,19/05/2023 14:07:28,BSG_104,BSG_103,12445,CAR11,CUST11
840,19/05/2023 13:51:32,19/05/2023 14:02:27,BSG_104,BSG_105,6397,CAR11,CUST11
841,19/05/2023 13:51:32,19/05/2023 14:07:31,BSG_104,BSG_106,12451,CAR11,CUST11
842,19/05/2023 13:51:33,19/05/2023 14:18:05,BSG_104,BSG_107,19567,CAR11,CUST11
843,19/05/2023 13:51:34,19/05/2023 14:07:28,BSG_104,BSG_108,12423,CAR11,CUST11
844,19/05/2023 13:51:35,19/05/2023 14:19:17,BSG_104,BSG_109,19034,CAR11,CUST11
845,19/05/2023 13:51:36,19/05/2023 13:51:53,BSG_104,BSG_110,102,CAR11,CUST11
846,19/05/2023 13:51:37,19/05/2023 14:13:54,BSG_105,BSG_101,14963,CAR11,CUST11
847,19/05/2023 13:51:38,19/05/2023 13:57:05,BSG_105,BSG_102,2654,CAR11,CUST11
848,19/05/2023 13:51:39,19/05/2023 14:02:15,BSG_105,BSG_103,8058,CAR11,CUST11
849,19/05/2023 13:51:40,19/05/2023 14:01:39,BSG_105,BSG_104,6411,CAR11,CUST11
850,19/05/2023 13:51:41,19/05/2023 14:02:19,BSG_105,BSG_106,8064,CAR11,CUST11
851,19/05/2023 13:51:55,19/05/2023 14:13:06,BSG_105,BSG_107,15180,CAR11,CUST11
852,19/05/2023 13:51:56,19/05/2023 14:02:29,BSG_105,BSG_108,8037,CAR11,CUST11
853,19/05/2023 13:51:57,19/05/2023 14:23:15,BSG_105,BSG_109,22479,CAR11,CUST11
854,19/05/2023 13:51:58,19/05/2023 14:01:20,BSG_105,BSG_110,6184,CAR11,CUST11
855,19/05/2023 13:51:59,19/05/2023 14:22:42,BSG_106,BSG_101,23404,CAR11,CUST11
856,19/05/2023 13:52:00,19/05/2023 14:08:35,BSG_106,BSG_102,10758,CAR11,CUST11
857,19/05/2023 13:52:01,19/05/2023 13:52:29,BSG_106,BSG_103,173,CAR11,CUST11
858,19/05/2023 13:52:02,19/05/2023 14:08:46,BSG_106,BSG_104,12759,CAR11,CUST11
859,19/05/2023 13:52:03,19/05/2023 14:06:00,BSG_106,BSG_105,9388,CAR11,CUST11
860,19/05/2023 13:52:04,19/05/2023 14:07:16,BSG_106,BSG_107,7605,CAR11,CUST11
861,19/05/2023 13:52:05,19/05/2023 13:54:24,BSG_106,BSG_108,939,CAR11,CUST11
862,19/05/2023 13:52:06,19/05/2023 14:20:04,BSG_106,BSG_109,19093,CAR11,CUST11
863,19/05/2023 13:52:07,19/05/2023 14:07:34,BSG_106,BSG_110,12369,CAR11,CUST11
864,19/05/2023 13:52:08,19/05/2023 14:31:51,BSG_107,BSG_101,30738,CAR11,CUST11
865,19/05/2023 13:52:09,19/05/2023 14:17:44,BSG_107,BSG_102,18092,CAR11,CUST11
866,19/05/2023 13:52:10,19/05/2023 14:09:19,BSG_107,BSG_103,12938,CAR11,CUST11
867,19/05/2023 13:52:11,19/05/2023 14:17:55,BSG_107,BSG_104,20092,CAR11,CUST11
868,19/05/2023 13:52:11,19/05/2023 14:15:09,BSG_107,BSG_105,16721,CAR11,CUST11
869,19/05/2023 13:52:12,19/05/2023 14:09:22,BSG_107,BSG_106,12944,CAR11,CUST11
870,19/05/2023 13:52:13,19/05/2023 14:09:19,BSG_107,BSG_108,12916,CAR11,CUST11
871,19/05/2023 13:52:14,19/05/2023 14:17:42,BSG_107,BSG_109,15497,CAR11,CUST11
872,19/05/2023 13:52:15,19/05/2023 14:17:29,BSG_107,BSG_110,19922,CAR11,CUST11
873,19/05/2023 13:52:16,19/05/2023 14:22:01,BSG_108,BSG_101,23139,CAR11,CUST11
874,19/05/2023 13:52:17,19/05/2023 14:07:54,BSG_108,BSG_102,10493,CAR11,CUST11
875,19/05/2023 13:52:18,19/05/2023 13:54:04,BSG_108,BSG_103,904,CAR11,CUST11
876,19/05/2023 13:52:19,19/05/2023 14:08:05,BSG_108,BSG_104,12493,CAR11,CUST11
877,19/05/2023 13:52:20,19/05/2023 14:05:19,BSG_108,BSG_105,9122,CAR11,CUST11
878,19/05/2023 13:52:21,19/05/2023 13:54:11,BSG_108,BSG_106,857,CAR11,CUST11
879,19/05/2023 13:52:22,19/05/2023 14:08:25,BSG_108,BSG_107,8129,CAR11,CUST11
880,19/05/2023 13:52:23,19/05/2023 14:19:23,BSG_108,BSG_109,18827,CAR11,CUST11
881,19/05/2023 13:52:24,19/05/2023 14:09:02,BSG_108,BSG_110,12675,CAR11,CUST11
882,19/05/2023 13:52:25,19/05/2023 14:33:41,BSG_109,BSG_101,28325,CAR11,CUST11
883,19/05/2023 13:52:26,19/05/2023 14:22:13,BSG_109,BSG_102,20640,CAR11,CUST11
884,19/05/2023 13:52:27,19/05/2023 14:19:58,BSG_109,BSG_103,19329,CAR11,CUST11
885,19/05/2023 13:52:28,19/05/2023 14:19:17,BSG_109,BSG_104,17653,CAR11,CUST11
886,19/05/2023 13:52:29,19/05/2023 14:24:30,BSG_109,BSG_105,21894,CAR11,CUST11
887,19/05/2023 13:52:30,19/05/2023 14:20:02,BSG_109,BSG_106,19335,CAR11,CUST11
888,19/05/2023 13:52:31,19/05/2023 14:17:23,BSG_109,BSG_107,15699,CAR11,CUST11
889,19/05/2023 13:52:31,19/05/2023 14:19:59,BSG_109,BSG_108,19308,CAR11,CUST11
890,19/05/2023 13:52:32,19/05/2023 14:18:53,BSG_109,BSG_110,17502,CAR11,CUST11
891,19/05/2023 13:52:33,19/05/2023 14:10:34,BSG_110,BSG_101,11739,CAR11,CUST11
892,19/05/2023 13:52:34,19/05/2023 14:00:50,BSG_110,BSG_102,5149,CAR11,CUST11
893,19/05/2023 13:52:35,19/05/2023 14:08:14,BSG_110,BSG_103,12517,CAR11,CUST11
894,19/05/2023 13:52:36,19/05/2023 13:52:55,BSG_110,BSG_104,127,CAR11,CUST11
895,19/05/2023 13:52:37,19/05/2023 14:03:18,BSG_110,BSG_105,6519,CAR11,CUST11
896,19/05/2023 13:52:38,19/05/2023 14:08:11,BSG_110,BSG_106,12519,CAR11,CUST11
897,19/05/2023 13:52:39,19/05/2023 14:18:49,BSG_110,BSG_107,19607,CAR11,CUST11
898,19/05/2023 13:52:39,19/05/2023 14:09:15,BSG_110,BSG_108,12733,CAR11,CUST11
899,19/05/2023 13:52:40,19/05/2023 14:20:02,BSG_110,BSG_109,19095,CAR11,CUST11
900,19/05/2023 13:54:30,19/05/2023 14:28:40,BSG_111,BSG_112,23520,CAR12,CUST12
901,19/05/2023 13:54:31,19/05/2023 13:59:06,BSG_111,BSG_113,1853,CAR12,CUST12
902,19/05/2023 13:54:31,19/05/2023 14:17:37,BSG_111,BSG_114,12910,CAR12,CUST12
903,19/05/2023 13:54:32,19/05/2023 14:21:06,BSG_111,BSG_115,16220,CAR12,CUST12
904,19/05/2023 13:54:33,19/05/2023 14:04:16,BSG_111,BSG_116,6037,CAR12,CUST12
905,19/05/2023 13:54:34,19/05/2023 13:59:44,BSG_111,BSG_117,3031,CAR12,CUST12
906,19/05/2023 13:54:35,19/05/2023 13:59:20,BSG_111,BSG_118,2532,CAR12,CUST12
907,19/05/2023 13:54:36,19/05/2023 14:12:35,BSG_111,BSG_119,11921,CAR12,CUST12
908,19/05/2023 13:54:37,19/05/2023 14:03:19,BSG_111,BSG_120,4469,CAR12,CUST12
909,19/05/2023 13:54:38,19/05/2023 14:27:03,BSG_112,BSG_111,23136,CAR12,CUST12
910,19/05/2023 13:54:39,19/05/2023 14:29:15,BSG_112,BSG_113,26679,CAR12,CUST12
911,19/05/2023 13:54:40,19/05/2023 14:21:14,BSG_112,BSG_114,18539,CAR12,CUST12
912,19/05/2023 13:54:41,19/05/2023 14:34:05,BSG_112,BSG_115,30290,CAR12,CUST12
913,19/05/2023 13:54:42,19/05/2023 14:24:31,BSG_112,BSG_116,22397,CAR12,CUST12
914,19/05/2023 13:54:43,19/05/2023 14:28:42,BSG_112,BSG_117,28298,CAR12,CUST12
915,19/05/2023 13:54:44,19/05/2023 14:25:16,BSG_112,BSG_118,21901,CAR12,CUST12
916,19/05/2023 13:54:45,19/05/2023 14:33:52,BSG_112,BSG_119,31299,CAR12,CUST12
917,19/05/2023 13:55:02,19/05/2023 14:23:38,BSG_112,BSG_120,21924,CAR12,CUST12
918,19/05/2023 13:55:03,19/05/2023 13:59:38,BSG_113,BSG_111,1853,CAR12,CUST12
919,19/05/2023 13:55:04,19/05/2023 14:31:13,BSG_113,BSG_112,27594,CAR12,CUST12
920,19/05/2023 13:55:05,19/05/2023 14:22:01,BSG_113,BSG_114,16586,CAR12,CUST12
921,19/05/2023 13:55:06,19/05/2023 14:20:10,BSG_113,BSG_115,15990,CAR12,CUST12
922,19/05/2023 13:55:07,19/05/2023 14:03:49,BSG_113,BSG_116,5956,CAR12,CUST12
923,19/05/2023 13:55:07,19/05/2023 14:00:56,BSG_113,BSG_117,3262,CAR12,CUST12
924,19/05/2023 13:55:08,19/05/2023 14:04:28,BSG_113,BSG_118,4384,CAR12,CUST12
925,19/05/2023 13:55:09,19/05/2023 14:10:15,BSG_113,BSG_119,8053,CAR12,CUST12
926,19/05/2023 13:55:10,19/05/2023 14:05:31,BSG_113,BSG_120,6365,CAR12,CUST12
927,19/05/2023 13:55:11,19/05/2023 14:18:27,BSG_114,BSG_111,12986,CAR12,CUST12
928,19/05/2023 13:55:12,19/05/2023 14:22:24,BSG_114,BSG_112,18851,CAR12,CUST12
929,19/05/2023 13:55:13,19/05/2023 14:22:13,BSG_114,BSG_113,16737,CAR12,CUST12
930,19/05/2023 13:55:14,19/05/2023 14:15:47,BSG_114,BSG_115,10851,CAR12,CUST12
931,19/05/2023 13:55:15,19/05/2023 14:18:43,BSG_114,BSG_116,12955,CAR12,CUST12
932,19/05/2023 13:55:16,19/05/2023 14:23:33,BSG_114,BSG_117,19225,CAR12,CUST12
933,19/05/2023 13:55:17,19/05/2023 14:16:40,BSG_114,BSG_118,11750,CAR12,CUST12
934,19/05/2023 13:55:18,19/05/2023 14:26:52,BSG_114,BSG_119,21380,CAR12,CUST12
935,19/05/2023 13:55:19,19/05/2023 14:17:08,BSG_114,BSG_120,12219,CAR12,CUST12
936,19/05/2023 13:55:20,19/05/2023 14:22:04,BSG_115,BSG_111,16641,CAR12,CUST12
937,19/05/2023 13:55:21,19/05/2023 14:35:12,BSG_115,BSG_112,30520,CAR12,CUST12
938,19/05/2023 13:55:22,19/05/2023 14:20:14,BSG_115,BSG_113,16214,CAR12,CUST12
939,19/05/2023 13:55:23,19/05/2023 14:18:32,BSG_115,BSG_114,11136,CAR12,CUST12
940,19/05/2023 13:55:24,19/05/2023 14:28:13,BSG_115,BSG_116,22271,CAR12,CUST12
941,19/05/2023 13:55:25,19/05/2023 14:23:50,BSG_115,BSG_117,19373,CAR12,CUST12
942,19/05/2023 13:55:26,19/05/2023 14:26:38,BSG_115,BSG_118,18412,CAR12,CUST12
943,19/05/2023 13:55:27,19/05/2023 14:21:38,BSG_115,BSG_119,17080,CAR12,CUST12
944,19/05/2023 13:55:28,19/05/2023 14:28:23,BSG_115,BSG_120,22428,CAR12,CUST12
945,19/05/2023 13:55:29,19/05/2023 14:05:03,BSG_116,BSG_111,4874,CAR12,CUST12
946,19/05/2023 13:55:30,19/05/2023 14:27:16,BSG_116,BSG_112,23551,CAR12,CUST12
947,19/05/2023 13:55:31,19/05/2023 14:06:56,BSG_116,BSG_113,7246,CAR12,CUST12
948,19/05/2023 13:55:32,19/05/2023 14:18:25,BSG_116,BSG_114,12712,CAR12,CUST12
949,19/05/2023 13:55:33,19/05/2023 14:27:29,BSG_116,BSG_115,19662,CAR12,CUST12
950,19/05/2023 13:55:34,19/05/2023 14:06:28,BSG_116,BSG_117,7161,CAR12,CUST12
951,19/05/2023 13:55:35,19/05/2023 14:00:33,BSG_116,BSG_118,2423,CAR12,CUST12
952,19/05/2023 13:55:36,19/05/2023 14:16:40,BSG_116,BSG_119,15359,CAR12,CUST12
953,19/05/2023 13:55:37,19/05/2023 13:56:49,BSG_116,BSG_120,473,CAR12,CUST12
954,19/05/2023 13:55:38,19/05/2023 14:01:55,BSG_117,BSG_111,2714,CAR12,CUST12
955,19/05/2023 13:55:39,19/05/2023 14:26:48,BSG_117,BSG_112,26365,CAR12,CUST12
956,19/05/2023 13:55:40,19/05/2023 14:05:46,BSG_117,BSG_113,5367,CAR12,CUST12
957,19/05/2023 13:55:41,19/05/2023 14:19:29,BSG_117,BSG_114,13726,CAR12,CUST12
958,19/05/2023 13:55:42,19/05/2023 14:27:21,BSG_117,BSG_115,20589,CAR12,CUST12
959,19/05/2023 13:55:43,19/05/2023 14:00:08,BSG_117,BSG_116,2898,CAR12,CUST12
960,19/05/2023 13:55:44,19/05/2023 14:01:34,BSG_117,BSG_118,3010,CAR12,CUST12
961,19/05/2023 13:55:45,19/05/2023 14:13:50,BSG_117,BSG_119,13156,CAR12,CUST12
962,19/05/2023 13:55:46,19/05/2023 14:00:19,BSG_117,BSG_120,3103,CAR12,CUST12
963,19/05/2023 13:55:47,19/05/2023 14:01:02,BSG_118,BSG_111,2777,CAR12,CUST12
964,19/05/2023 13:55:48,19/05/2023 14:26:12,BSG_118,BSG_112,21548,CAR12,CUST12
965,19/05/2023 13:55:49,19/05/2023 14:05:39,BSG_118,BSG_113,4630,CAR12,CUST12
966,19/05/2023 13:55:50,19/05/2023 14:15:10,BSG_118,BSG_114,10938,CAR12,CUST12
967,19/05/2023 13:55:51,19/05/2023 14:26:03,BSG_118,BSG_115,18627,CAR12,CUST12
968,19/05/2023 13:55:52,19/05/2023 14:04:16,BSG_118,BSG_116,4086,CAR12,CUST12
969,19/05/2023 13:55:53,19/05/2023 14:06:18,BSG_118,BSG_117,5808,CAR12,CUST12
970,19/05/2023 13:55:53,19/05/2023 14:17:56,BSG_118,BSG_119,15335,CAR12,CUST12
971,19/05/2023 13:55:54,19/05/2023 13:59:51,BSG_118,BSG_120,1938,CAR12,CUST12
972,19/05/2023 13:55:55,19/05/2023 14:11:57,BSG_119,BSG_111,11088,CAR12,CUST12
973,19/05/2023 13:55:56,19/05/2023 14:35:57,BSG_119,BSG_112,31935,CAR12,CUST12
974,19/05/2023 13:55:57,19/05/2023 14:10:04,BSG_119,BSG_113,9624,CAR12,CUST12
975,19/05/2023 13:55:58,19/05/2023 14:26:50,BSG_119,BSG_114,20950,CAR12,CUST12
976,19/05/2023 13:55:59,19/05/2023 14:23:06,BSG_119,BSG_115,16993,CAR12,CUST12
977,19/05/2023 13:56:00,19/05/2023 14:15:34,BSG_119,BSG_116,14662,CAR12,CUST12
978,19/05/2023 13:56:01,19/05/2023 14:11:10,BSG_119,BSG_117,11764,CAR12,CUST12
979,19/05/2023 13:56:02,19/05/2023 14:16:59,BSG_119,BSG_118,15140,CAR12,CUST12
980,19/05/2023 13:56:03,19/05/2023 14:15:42,BSG_119,BSG_120,14818,CAR12,CUST12
981,19/05/2023 13:56:04,19/05/2023 14:04:32,BSG_120,BSG_111,4461,CAR12,CUST12
982,19/05/2023 13:56:05,19/05/2023 14:27:03,BSG_120,BSG_112,23284,CAR12,CUST12
983,19/05/2023 13:56:06,19/05/2023 14:08:16,BSG_120,BSG_113,7222,CAR12,CUST12
984,19/05/2023 13:56:07,19/05/2023 14:17:49,BSG_120,BSG_114,12251,CAR12,CUST12
985,19/05/2023 13:56:07,19/05/2023 14:26:51,BSG_120,BSG_115,19190,CAR12,CUST12
986,19/05/2023 13:56:08,19/05/2023 13:57:49,BSG_120,BSG_116,748,CAR12,CUST12
987,19/05/2023 13:56:09,19/05/2023 14:06:08,BSG_120,BSG_117,6814,CAR12,CUST12
988,19/05/2023 13:56:10,19/05/2023 14:02:39,BSG_120,BSG_118,2982,CAR12,CUST12
989,19/05/2023 13:56:12,19/05/2023 14:16:26,BSG_120,BSG_119,15083,CAR12,CUST12
990,19/05/2023 13:56:43,19/05/2023 14:05:35,BSG_121,BSG_122,4428,CAR13,CUST13
991,19/05/2023 13:56:44,19/05/2023 14:24:30,BSG_121,BSG_123,20003,CAR13,CUST13
992,19/05/2023 13:56:45,19/05/2023 14:09:32,BSG_121,BSG_124,6503,CAR13,CUST13
993,19/05/2023 13:56:46,19/05/2023 14:30:30,BSG_121,BSG_125,21772,CAR13,CUST13
994,19/05/2023 13:56:47,19/05/2023 14:07:25,BSG_121,BSG_126,5416,CAR13,CUST13
995,19/05/2023 13:56:48,19/05/2023 14:18:40,BSG_121,BSG_127,14710,CAR13,CUST13
996,19/05/2023 13:56:49,19/05/2023 13:57:14,BSG_121,BSG_128,219,CAR13,CUST13
997,19/05/2023 13:56:50,19/05/2023 14:11:47,BSG_121,BSG_129,8559,CAR13,CUST13
998,19/05/2023 13:56:51,19/05/2023 13:58:18,BSG_121,BSG_130,712,CAR13,CUST13
999,19/05/2023 13:56:51,19/05/2023 14:04:00,BSG_122,BSG_121,3207,CAR13,CUST13
1000,19/05/2023 13:56:52,19/05/2023 14:28:25,BSG_122,BSG_123,23715,CAR13,CUST13
1001,19/05/2023 13:56:53,19/05/2023 14:16:08,BSG_122,BSG_124,9706,CAR13,CUST13
1002,19/05/2023 13:56:54,19/05/2023 14:34:50,BSG_122,BSG_125,25490,CAR13,CUST13
1003,19/05/2023 13:56:55,19/05/2023 14:14:06,BSG_122,BSG_126,8619,CAR13,CUST13
1004,19/05/2023 13:56:56,19/05/2023 14:24:50,BSG_122,BSG_127,18818,CAR13,CUST13
1005,19/05/2023 13:56:57,19/05/2023 14:04:31,BSG_122,BSG_128,3425,CAR13,CUST13
1006,19/05/2023 13:56:58,19/05/2023 14:14:49,BSG_122,BSG_129,10177,CAR13,CUST13
1007,19/05/2023 13:56:59,19/05/2023 14:05:34,BSG_122,BSG_130,3918,CAR13,CUST13
1008,19/05/2023 13:57:00,19/05/2023 14:23:02,BSG_123,BSG_121,21405,CAR13,CUST13
1009,19/05/2023 13:57:01,19/05/2023 14:26:45,BSG_123,BSG_122,22770,CAR13,CUST13
1010,19/05/2023 13:57:02,19/05/2023 14:14:49,BSG_123,BSG_124,13789,CAR13,CUST13
1011,19/05/2023 13:57:03,19/05/2023 14:09:55,BSG_123,BSG_125,6590,CAR13,CUST13
1012,19/05/2023 13:57:04,19/05/2023 14:16:48,BSG_123,BSG_126,14784,CAR13,CUST13
1013,19/05/2023 13:57:05,19/05/2023 14:08:46,BSG_123,BSG_127,7234,CAR13,CUST13
1014,19/05/2023 13:57:06,19/05/2023 14:23:30,BSG_123,BSG_128,21596,CAR13,CUST13
1015,19/05/2023 13:57:07,19/05/2023 14:15:55,BSG_123,BSG_129,11165,CAR13,CUST13
1016,19/05/2023 13:57:08,19/05/2023 14:23:58,BSG_123,BSG_130,19227,CAR13,CUST13
1017,19/05/2023 13:57:09,19/05/2023 14:11:46,BSG_124,BSG_121,6936,CAR13,CUST13
1018,19/05/2023 13:57:10,19/05/2023 14:17:47,BSG_124,BSG_122,10094,CAR13,CUST13
1019,19/05/2023 13:57:10,19/05/2023 14:15:20,BSG_124,BSG_123,12984,CAR13,CUST13
1020,19/05/2023 13:57:11,19/05/2023 14:22:30,BSG_124,BSG_125,14873,CAR13,CUST13
1021,19/05/2023 13:57:12,19/05/2023 14:02:48,BSG_124,BSG_126,2155,CAR13,CUST13
1022,19/05/2023 13:57:13,19/05/2023 14:10:28,BSG_124,BSG_127,6500,CAR13,CUST13
1023,19/05/2023 13:57:14,19/05/2023 14:12:13,BSG_124,BSG_128,6909,CAR13,CUST13
1024,19/05/2023 13:57:15,19/05/2023 14:11:04,BSG_124,BSG_129,5949,CAR13,CUST13
1025,19/05/2023 13:57:16,19/05/2023 14:11:44,BSG_124,BSG_130,6835,CAR13,CUST13
1026,19/05/2023 13:57:17,19/05/2023 14:31:29,BSG_125,BSG_121,24471,CAR13,CUST13
1027,19/05/2023 13:57:18,19/05/2023 14:35:32,BSG_125,BSG_122,25959,CAR13,CUST13
1028,19/05/2023 13:57:19,19/05/2023 14:12:17,BSG_125,BSG_123,7142,CAR13,CUST13
1029,19/05/2023 13:57:20,19/05/2023 14:23:44,BSG_125,BSG_124,15892,CAR13,CUST13
1030,19/05/2023 13:57:21,19/05/2023 14:25:25,BSG_125,BSG_126,17939,CAR13,CUST13
1031,19/05/2023 13:57:22,19/05/2023 14:16:16,BSG_125,BSG_127,9659,CAR13,CUST13
